iteration,reward_goal0,reward_goal1,reward_goal2
194,0.4486857079883028,-0.07400000000000001,-0.3288040682018115
195,0.18279841946437475,-0.126,-0.6336090016075557
196,0.8238422389094874,-0.11400000000000005,0.6105224085519163
197,-0.17897037608552493,-0.026000000000000037,-0.5887310271558891
198,-0.13563892355695556,-0.012000000000000016,-0.4065162392855026
199,-0.3036149690640483,-0.056000000000000015,-0.32979621216450317
200,-0.19582454868858903,-0.05800000000000001,-0.8984354417559614
201,-0.04993104491040829,-0.09400000000000003,-0.2665032817267065
202,-1.2342200655924007,-0.08400000000000003,0.4124878370745411
203,0.03770930170064382,-0.14400000000000004,-0.24000815468358408
204,0.6970989710682387,-0.17200000000000001,-0.7277377652602368
205,-0.11387010735204578,-0.20600000000000002,-0.32837216207575376
206,-0.9280099210072849,-0.224,0.24754345142398732
207,-0.18772837662674707,-0.204,-0.6080313835824598
208,-0.36127392646892453,-0.246,-1.0370357089938855
209,-0.5639118366043065,-0.28,-0.3779088062068663
210,-0.17822693205525209,-0.29800000000000004,-0.40486151942677095
211,-0.31437747057230325,-0.31,-0.5532117879691518
212,-0.8849116451897274,-0.34800000000000003,-1.0005841120841206
213,-0.2028493841673737,-0.402,-0.5184051781316504
214,-1.30856269096658,-0.384,-0.7884860619501937
215,-0.5078048623619233,-0.41800000000000004,-0.5638405068788294
216,-0.45444781714972726,-0.41000000000000003,-0.380062117637037
217,-0.6675965362668153,-0.384,-1.0695265321719005
218,0.10625183623120199,-0.35,0.19639843256985645
219,-0.9047145132772656,-0.41000000000000003,-1.0709121217638882
220,-1.2857239187274287,-0.4580000000000001,-0.4428241572156595
221,-0.8824934646066017,-0.44400000000000006,-0.842756646183559
222,-0.8414095763480758,-0.42800000000000005,-1.162667319695294
223,-0.8190217865551049,-0.44400000000000006,-0.038570339026389955
224,-0.5926090750500961,-0.4140000000000001,-1.0150196038179073
225,-0.05559185700776337,-0.39200000000000007,-2.184565884481123
226,-0.7810355211670976,-0.38800000000000007,0.24734993135283156
227,0.8152667372767943,-0.3960000000000001,-0.696740657793999
228,0.2886599244074747,-0.38200000000000006,0.0032878301373140406
229,-0.8172894890287824,-0.424,0.5468022761825732
230,-1.6340123128727218,-0.412,-0.7970461888438727
231,-0.05038815761912835,-0.41000000000000003,-1.8387696450570976
232,-1.2496767211094078,-0.41000000000000003,-0.186344887431029
233,-1.7117155462912705,-0.4020000000000001,-0.5603304391783291
234,-1.3005585008054403,-0.41000000000000003,0.467883598016511
235,1.3428357465605494,-0.352,-0.19496868118376204
236,0.1296135156259105,-0.412,-0.38370534604783835
237,-0.05877801659160048,-0.4,-1.803962853244726
238,-0.10771428911385966,-0.40599999999999997,-0.8342637137316917
239,-0.2744790544491701,-0.408,-0.8268684744512932
240,0.2980826094052057,-0.436,-0.47090208154550217
241,0.010860247817348734,-0.49200000000000005,-0.6558217642666884
242,-0.7437922508091463,-0.4840000000000001,-1.3555815000859368
243,-0.2834747366849022,-0.4800000000000001,-1.7702731262196143
244,0.13891588842799774,-0.4180000000000001,0.0036153520306394515
245,-0.49083459012291697,-0.32600000000000007,0.16741524345725572
246,-0.41432751155996206,-0.274,-0.5621078542154392
247,-0.2172507972099362,-0.338,-1.360081881445603
248,0.10668432965790986,-0.304,-1.2470737858968555
249,-0.6206575720528714,-0.29400000000000004,0.12702952083788677
250,-0.02726695392881673,-0.23800000000000002,-0.0019206526424123127
251,-0.8911806453295941,-0.218,-0.6849884561475931
252,1.0603859963931814,-0.168,-0.7609965328433214
253,-0.5060442820312637,-0.10200000000000001,-0.7128704731451798
254,-0.29280579981091764,-0.05200000000000002,-0.02064722153399065
255,0.569514654333831,-0.058000000000000024,0.7808563140425323
256,-0.2793295565670949,-0.04400000000000004,-0.6719274657262168
257,-0.1989312244238253,-0.054000000000000034,-0.27394132848389474
258,-0.6048495133791365,-0.022000000000000026,-0.3295010185210884
259,-0.12089423974366066,0.009999999999999988,0.383768619995538
260,0.705211918018317,0.028000000000000008,-0.263399613919612
261,-0.32139070163239025,-0.08600000000000002,-0.4473014457289987
262,-0.45809181088021816,-0.08200000000000002,-1.2176844774128073
263,-0.18557797742004653,-0.1,-0.31894579497435405
264,1.0013445388206466,-0.10200000000000002,-0.4823054119399733
265,-0.3277540687329819,-0.024000000000000025,0.3382256277208483
266,0.5495031799625387,-0.024000000000000042,-0.9019517956325902
267,-0.9168019004611151,-0.01000000000000003,-1.3652406042176912
268,-0.9255992213565266,-0.008000000000000014,-0.2766430252054043
269,0.38952603313259054,-0.012000000000000012,0.6479089876804076
270,1.7680082885597093,-0.050000000000000024,-0.3183796059795243
271,-0.8553880261241795,-0.07200000000000004,-0.6048088863356397
272,0.21497079190043647,-0.12000000000000005,-0.4401013338458023
273,-0.9471949468331811,-0.09000000000000005,-1.0408373114230862
274,0.7587719177471579,-0.05600000000000004,-0.856273983791206
275,-0.09893675653644282,-0.016000000000000066,-1.2707751591042429
276,0.03877645431891534,0.009999999999999929,0.5471665834578625
277,0.7087980923333569,0.003999999999999931,-0.09837623119093555
278,-0.25207322563083795,0.04199999999999997,-0.12461019759108645
279,-0.6191736434722854,0.08199999999999998,0.09246799647069247
280,0.0350462650177841,0.07999999999999999,-0.3414067826553167
281,0.8577252191134479,0.05399999999999999,0.014813802285854744
282,-0.19158225882476754,0.08999999999999997,-0.7014323047842541
283,-0.3513902503902536,0.12799999999999997,0.32506658007632994
284,-0.4100738751812575,0.19599999999999995,0.2898676011374192
285,0.6747777432915848,0.14599999999999996,0.005261343544335332
286,0.07526474584471449,0.19399999999999998,-0.6480883657815152
287,0.8985057724029833,0.236,-0.15618757801313993
288,-0.15054534978225775,0.27799999999999997,-0.47261623030727773
289,0.0025971855876728567,0.27399999999999997,-0.1683503473197993
290,0.7822772328914709,0.30999999999999994,1.091885789863765
291,-1.3821209032345354,0.382,0.09545062999054736
292,0.668457818519516,0.36,1.126924372274497
293,0.10238103478211752,0.346,-0.2235571757828757
294,1.1553980256443421,0.226,1.0031851740511428
295,0.24421262428850718,0.128,0.6203323502209692
296,-0.2632162804525987,0.15600000000000003,0.14552410080862818
297,-0.3131762771982267,0.166,-0.04579178960253885
298,-0.3707069796324619,0.13999999999999999,-0.4357944980190154
299,0.7119108579044127,0.208,1.0698189381402625
300,0.6342332093380634,0.158,-0.6468309273835509
301,-0.5639591697337814,0.12199999999999998,-0.14746311497947306
302,0.35694200484875793,0.08400000000000002,0.06714632567487647
303,0.4152379021095182,0.17800000000000002,-0.4043026178798447
304,0.29404853944939763,0.15200000000000002,-0.3937572767106843
305,0.3962965189438557,0.15000000000000002,-0.1665253568302369
306,0.305135824774856,0.164,-0.6941067304615351
307,0.6153051197534549,0.146,0.3312312684291303
308,0.07398760407100716,0.11599999999999999,-1.536138877338611
309,-0.24170853434920514,0.10200000000000002,0.4895684326915237
310,1.151456005356817,0.114,-1.05854976931533
311,-0.5051716741893977,0.19000000000000003,-0.530565920675203
312,-0.5628276772933523,0.202,-0.2913711676290922
313,2.020243748008631,0.23800000000000002,0.7911873951515667
314,-0.17044662665278132,0.25600000000000006,-0.7765159044419204
315,-0.4036089687727741,0.20200000000000007,-0.12835609154662503
316,0.8371632386986329,0.20400000000000001,0.21843780749557684
317,-0.8977529889145578,0.336,0.4385347010672662
318,1.2155008054803504,0.296,-0.07822112095997269
319,0.641228408518548,0.264,-0.1909599165471565
320,1.0985163114232643,0.29400000000000004,0.8608653559972479
321,1.3592159635425407,0.31400000000000006,0.7721809479231097
322,0.3540639487279215,0.332,0.02700843399658981
323,-0.4902594121271091,0.322,0.9915776858757126
324,1.6850937662435719,0.38000000000000006,0.660533174323123
325,0.7360615286366583,0.35800000000000004,1.7516372959593212
326,-0.38358718879170706,0.386,-0.08115162897262568
327,1.1018257587127636,0.378,0.7072485147735922
328,2.1156082102936367,0.344,-0.09475715806922919
329,-0.24518269818792965,0.37000000000000005,0.4244706388079745
330,0.15413584854018159,0.4100000000000001,1.2290084489043387
331,0.46580212905908974,0.4620000000000001,0.7428356872882501
332,-0.1998589796891016,0.45000000000000007,-0.25115079481042396
333,0.29450041572561225,0.40800000000000003,0.15316678187225485
334,0.5053952153934279,0.372,0.44770988527654365
335,1.1226883092554676,0.398,0.071735915603829
336,1.284178689392527,0.458,0.3066754246937279
337,0.6806311216951806,0.446,-1.0586663043551034
338,0.09943882565967249,0.376,0.5405529295597558
339,-0.4129874549996292,0.4120000000000001,-0.394310036672781
340,1.729853037913552,0.4200000000000001,1.2821571333639181
341,0.29056007088592845,0.3540000000000001,0.48645506266032934
342,0.7015805998652453,0.36400000000000005,0.8249393063200908
343,-0.1974313089987813,0.378,1.1178095647078006
344,0.05923670313473045,0.41400000000000003,0.41511302667438466
345,1.3813645914186448,0.414,0.722060069633938
346,0.0985688985107388,0.36999999999999994,-0.5339576051551155
347,0.8795000090047299,0.348,0.4330119464041069
348,-0.1312972681374207,0.354,-0.11828450546128769
349,-0.04828313865396944,0.31200000000000006,-0.2399175907919162
350,-0.2918221900029157,0.318,0.5165864515853755
351,0.9322922661100458,0.368,0.43870858362944154
352,1.339993875439735,0.36600000000000005,0.4498219069460883
353,0.6641638704400058,0.29200000000000004,0.4842337215051984
354,-0.7318749224305182,0.31000000000000005,0.4474771247183004
355,1.3773300842227567,0.31799999999999995,-0.15506216597838646
356,0.3809330101873382,0.30799999999999994,-0.2818448577137052
357,-0.5077092870454556,0.316,1.4886114350406374
358,0.14594430625251686,0.352,0.2529526087498056
359,0.5482764312928505,0.41600000000000004,-0.15405161263680017
360,0.9343654322557082,0.38600000000000007,0.3967954689965155
361,0.9648806155227684,0.386,-0.0976086628747207
362,-0.679730618920439,0.392,0.6785107784584163
363,0.4352332074642783,0.38200000000000006,0.33552223525481356
364,0.8618323626960072,0.3700000000000001,-0.08195824626462092
365,0.9315138283591684,0.376,-0.7038680015736977
366,0.41796713142178965,0.382,-0.15900618157209437
367,0.8785207028997593,0.242,0.13922907648370186
368,0.31185781140856417,0.264,0.010343997748822553
369,0.5173618099107606,0.29400000000000004,0.713534808218379
370,-0.46319802886342093,0.29200000000000004,-0.23906389223678168
371,-0.14902510227117216,0.27,1.0787822744795605
372,1.4937474936902464,0.30800000000000005,0.3745326206622648
373,0.9007781655306482,0.28800000000000003,0.2742223140172171
374,0.9825644628980774,0.19599999999999998,0.04240146283605184
375,0.43971443487047324,0.18,0.0790296840162297
376,-0.5140046043448006,0.136,-0.24523871968169036
377,0.5462131789206489,0.16,-0.8114719302012334
378,-0.13670319343885873,0.164,0.04683992269148289
379,-0.3241574285989479,0.13,0.813827597615193
380,0.26347918897848727,0.08000000000000003,0.22229208679197726
381,1.193289963742781,0.034000000000000016,0.23659328612274252
382,0.8198790835679746,0.024000000000000007,-0.3547188007259358
383,-0.04332685851214907,0.08800000000000001,-0.36297015248978126
384,0.1032939250379647,0.06,-0.8907801310747079
385,0.7687965900578262,0.06799999999999999,0.01046144418297204
386,-0.10485422566907447,0.015999999999999997,-0.9458018308362348
387,-0.33926421608539414,0.024000000000000007,-0.03819194574380601
388,0.6403303652971974,0.026000000000000013,-0.2842565699778634
389,-0.754327912017591,0.03200000000000003,1.1089033303595728
390,-0.7987844448272531,2.6020852139652106e-17,-0.007808176961024399
391,-0.5986924516498019,0.01000000000000001,-0.2270026843783813
392,0.08421466148736285,0.008000000000000005,-0.0720587791580117
393,0.551235411312645,0.0020000000000000087,1.1835061342907225
394,0.26877492900137134,0.03600000000000001,0.48288598939411076
395,-0.7195547046039744,0.1,-0.3316716825384971
396,0.022417038081245594,0.04600000000000001,0.029072376843077147
397,1.1004787387062733,0.024000000000000025,-1.0654122512192246
398,0.5125097061768703,0.04200000000000002,-0.3559387845397378
399,0.04740465602523085,0.04600000000000002,0.9762603065430654
400,0.35834391434831303,0.06200000000000001,1.171140428015135
401,0.40104954288917743,0.06399999999999999,1.333002725513595
402,0.4650785500904327,0.08599999999999997,0.7033665379326394
403,1.1457262940390616,0.04799999999999997,-0.598186570114876
404,-0.5424503783144741,0.04399999999999998,0.48044321049006544
405,0.924753323328416,0.032,0.04922041777197478
406,0.21812652738220487,0.07600000000000001,-0.09213911374694123
407,-1.0549323909865835,0.13599999999999998,-0.39578336834107125
408,0.3892514912534709,0.12799999999999997,-0.10216791171515122
409,-0.5702130665885565,0.06599999999999998,0.9888018669269631
410,-0.5041173055754858,0.05599999999999999,-0.5265530924882416
411,-0.19888305245934035,0.066,-0.24821670415397368
412,0.6379734673804711,0.11600000000000003,0.3451341295137073
413,0.3535960096147618,0.15200000000000002,-0.7541119485836909
414,0.28692456536850125,0.13800000000000004,0.6015014666134318
415,0.4545017045112508,0.13000000000000003,1.3123223996594207
416,0.6105153516167815,0.138,0.006549091487612166
417,-0.07974322580484022,0.142,-0.7846250135099668
418,0.051383796372560936,0.12399999999999999,0.21457709525244156
419,0.1972551527062927,0.13,-0.5510069749600643
420,0.47818634648589703,0.12400000000000001,0.6676717037051993
421,-1.111157524827164,0.11799999999999998,1.3396472046636403
422,-0.3343175956127931,0.06399999999999997,-0.9517477211971523
423,0.34546254049676595,0.041999999999999954,-0.7474926788457671
424,0.7180544640513535,0.051999999999999935,-0.259895437091757
425,0.5448252961930687,0.04399999999999996,0.008230616398887211
426,0.649601933864483,0.12999999999999998,-1.103377507991494
427,-0.4150938269257736,0.15399999999999997,-0.6885369931902442
428,0.852708689749162,0.17800000000000002,0.15050889899344333
429,0.02836124021648545,0.24800000000000003,0.97859674502787
430,-0.4795930201289537,0.246,0.8828866932472211
431,0.5046247948744342,0.272,0.07468255150563197
432,-0.9076822530036015,0.33,0.5417440373557432
433,0.21385395796527898,0.276,0.9600437707409916
434,1.1519908964237207,0.274,-0.047990941126727915
435,0.6760027842553622,0.27,0.7942256036486456
436,0.7306479481556347,0.308,-0.18418070511679394
437,0.4070667561486593,0.35,-0.8596192729163089
438,0.3104770602583432,0.414,0.34060021233069054
439,0.875948856003806,0.40599999999999997,1.550583988973031
440,0.4752767658547664,0.442,-0.19104224951522558
441,0.5598663246626497,0.43,0.6015866627301902
442,1.5390376713211957,0.508,0.6852668022377355
443,0.9447427276442009,0.522,-0.26380400677073856
444,0.33719836610659704,0.542,1.155710679084417
445,1.2400366257363538,0.516,0.7763102959260861
446,0.8004322410585247,0.5660000000000001,0.37807347239444344
447,1.1270081823891116,0.614,0.6620395205931403
448,0.898681608393848,0.59,1.3418023664754242
449,0.7771639904922054,0.5519999999999999,0.7186724147704369
450,1.0942892919681075,0.5339999999999999,1.2574877775521291
451,1.06382876612271,0.524,-0.2799125360542094
452,-0.07396970909494838,0.5059999999999999,0.13974729112719478
453,2.36424748561679,0.53,1.326624546139687
454,-0.11897850443060298,0.656,-0.30400921424874644
455,0.4276504193037734,0.676,0.14662911996842387
456,-0.30677806528486995,0.65,-0.29320224775056314
457,0.6556128057203994,0.658,0.900499635084991
458,-0.3041951449921474,0.646,1.0833880607012607
459,0.4840399415540835,0.6559999999999999,1.353214253089889
460,0.2896382186461609,0.6839999999999999,-0.2281822535701752
461,0.4760379720417803,0.67,0.2532817443163934
462,0.06479078978021657,0.644,0.08296266304288397
463,0.2810844173302366,0.586,-0.4221807380749714
464,0.1125681255930755,0.598,1.0609751971224402
465,-0.6635041457759839,0.592,0.9155921725147618
466,0.92257008342302,0.724,1.1667231288358977
467,0.9066421951472631,0.736,0.2966925449300643
468,0.9532762923837105,0.7040000000000001,0.799527621696199
469,1.9235346128627842,0.722,0.5404113236861527
470,1.649764099628646,0.788,-0.1292482864470682
471,1.959382608258125,0.78,0.5103673867448222
472,0.4393759389334708,0.8019999999999999,0.4766495383681252
473,0.4694091776648168,0.836,0.7578594801141086
474,1.1378044069768494,0.864,-0.5047297795668153
475,1.7811924450238323,0.8580000000000001,0.32688537912857096
476,-0.3486246336292691,0.766,0.15725394337198367
477,2.01809822573023,0.774,1.5317390027847648
478,1.497094262703314,0.74,0.2983709926104316
479,0.40644544296264873,0.682,0.761448730674859
480,0.48250724046425836,0.694,0.7897902617867957
481,1.2624198005537428,0.696,1.9541227385278934
