[it 1729] step=1770496 | EpRew=13.0 EpCost=87.0 | Vr=0.035 Vc=1.957 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=125.1m
[it 1730] step=1771520 | EpRew=17.6 EpCost=123.0 | Vr=0.043 Vc=3.006 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=125.2m
[it 1731] step=1772544 | EpRew=16.1 EpCost=116.0 | Vr=0.051 Vc=3.737 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=125.3m
[it 1732] step=1773568 | EpRew=5.9 EpCost=78.0 | Vr=0.055 Vc=3.578 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=125.4m
[it 1733] step=1774592 | EpRew=9.2 EpCost=110.0 | Vr=0.031 Vc=3.349 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=125.4m
[it 1734] step=1775616 | EpRew=7.8 EpCost=107.0 | Vr=0.026 Vc=3.744 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=125.5m
[it 1735] step=1776640 | EpRew=13.1 EpCost=126.0 | Vr=0.037 Vc=4.577 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=125.6m
[it 1736] step=1777664 | EpRew=14.0 EpCost=101.0 | Vr=0.025 Vc=3.380 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=125.7m
[it 1737] step=1778688 | EpRew=7.9 EpCost=81.0 | Vr=0.030 Vc=3.192 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=125.7m
[it 1738] step=1779712 | EpRew=14.7 EpCost=83.0 | Vr=0.027 Vc=3.327 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=125.8m
[it 1739] step=1780736 | EpRew=17.2 EpCost=106.0 | Vr=0.035 Vc=4.457 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=125.9m
[it 1740] step=1781760 | EpRew=9.7 EpCost=93.0 | Vr=0.020 Vc=4.224 | PiLoss=0.030 Track=0.030 MeanRatio=1.000 LB%=0.0% | time=126.0m
[it 1741] step=1782784 | EpRew=13.3 EpCost=108.0 | Vr=0.030 Vc=4.217 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=126.0m
[it 1742] step=1783808 | EpRew=15.7 EpCost=114.0 | Vr=0.032 Vc=4.001 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=126.1m
[it 1743] step=1784832 | EpRew=9.7 EpCost=103.0 | Vr=0.042 Vc=3.021 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=126.2m
[it 1744] step=1785856 | EpRew=12.7 EpCost=124.0 | Vr=0.033 Vc=3.226 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=126.3m
[it 1745] step=1786880 | EpRew=7.5 EpCost=93.0 | Vr=0.024 Vc=3.744 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=126.3m
[it 1746] step=1787904 | EpRew=16.1 EpCost=129.0 | Vr=0.027 Vc=4.641 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=126.4m
[it 1747] step=1788928 | EpRew=6.6 EpCost=78.0 | Vr=0.017 Vc=2.835 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=126.5m
[it 1748] step=1789952 | EpRew=16.3 EpCost=59.0 | Vr=0.038 Vc=3.010 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=126.6m
[it 1749] step=1790976 | EpRew=13.3 EpCost=87.0 | Vr=0.037 Vc=2.747 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=126.7m
[it 1750] step=1792000 | EpRew=8.4 EpCost=108.0 | Vr=0.020 Vc=4.008 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=126.7m
[it 1751] step=1793024 | EpRew=14.1 EpCost=64.0 | Vr=0.030 Vc=2.551 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=126.8m
[it 1752] step=1794048 | EpRew=16.6 EpCost=38.0 | Vr=0.032 Vc=1.889 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=126.9m
[it 1753] step=1795072 | EpRew=16.1 EpCost=75.0 | Vr=0.033 Vc=3.385 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=127.0m
[it 1754] step=1796096 | EpRew=16.8 EpCost=85.0 | Vr=0.036 Vc=2.246 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=127.0m
[it 1755] step=1797120 | EpRew=10.0 EpCost=133.0 | Vr=0.025 Vc=4.740 | PiLoss=0.030 Track=0.030 MeanRatio=1.000 LB%=0.0% | time=127.1m
[it 1756] step=1798144 | EpRew=11.7 EpCost=85.0 | Vr=0.028 Vc=2.966 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=127.2m
[it 1757] step=1799168 | EpRew=10.4 EpCost=44.0 | Vr=0.034 Vc=1.441 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=127.3m
[it 1758] step=1800192 | EpRew=10.8 EpCost=94.0 | Vr=0.033 Vc=2.727 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=127.3m
[it 1759] step=1801216 | EpRew=13.1 EpCost=150.0 | Vr=0.027 Vc=4.442 | PiLoss=0.032 Track=0.032 MeanRatio=1.000 LB%=0.0% | time=127.4m
[it 1760] step=1802240 | EpRew=10.6 EpCost=93.0 | Vr=0.022 Vc=3.441 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=127.5m
[it 1761] step=1803264 | EpRew=10.7 EpCost=125.0 | Vr=0.023 Vc=3.553 | PiLoss=0.032 Track=0.032 MeanRatio=1.000 LB%=0.0% | time=127.6m
[it 1762] step=1804288 | EpRew=17.1 EpCost=67.0 | Vr=0.021 Vc=3.378 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=127.6m
[it 1763] step=1805312 | EpRew=9.8 EpCost=70.0 | Vr=0.029 Vc=1.969 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=127.7m
[it 1764] step=1806336 | EpRew=6.0 EpCost=45.0 | Vr=0.022 Vc=1.506 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=127.8m
[it 1765] step=1807360 | EpRew=13.9 EpCost=103.0 | Vr=0.026 Vc=2.537 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=127.8m
[it 1766] step=1808384 | EpRew=23.9 EpCost=134.0 | Vr=0.052 Vc=3.529 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=127.9m
[it 1767] step=1809408 | EpRew=7.8 EpCost=104.0 | Vr=0.028 Vc=3.782 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=128.0m
[it 1768] step=1810432 | EpRew=17.8 EpCost=70.0 | Vr=0.031 Vc=2.702 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=128.1m
[it 1769] step=1811456 | EpRew=13.8 EpCost=143.0 | Vr=0.027 Vc=5.009 | PiLoss=0.032 Track=0.032 MeanRatio=1.000 LB%=0.0% | time=128.2m
[it 1770] step=1812480 | EpRew=13.9 EpCost=46.0 | Vr=0.028 Vc=2.188 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=128.2m
[it 1771] step=1813504 | EpRew=13.4 EpCost=48.0 | Vr=0.029 Vc=2.581 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=128.3m
[it 1772] step=1814528 | EpRew=17.2 EpCost=64.0 | Vr=0.036 Vc=3.134 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=128.4m
[it 1773] step=1815552 | EpRew=6.1 EpCost=144.0 | Vr=0.025 Vc=7.507 | PiLoss=0.036 Track=0.036 MeanRatio=1.000 LB%=0.0% | time=128.5m
[it 1774] step=1816576 | EpRew=21.6 EpCost=56.0 | Vr=0.051 Vc=2.453 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=128.5m
[it 1775] step=1817600 | EpRew=11.9 EpCost=92.0 | Vr=0.033 Vc=2.583 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=128.6m
[it 1776] step=1818624 | EpRew=14.8 EpCost=125.0 | Vr=0.014 Vc=3.341 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=128.7m
[it 1777] step=1819648 | EpRew=9.8 EpCost=91.0 | Vr=0.028 Vc=3.532 | PiLoss=0.030 Track=0.030 MeanRatio=1.000 LB%=0.0% | time=128.8m
[it 1778] step=1820672 | EpRew=10.7 EpCost=159.0 | Vr=0.023 Vc=3.531 | PiLoss=0.040 Track=0.040 MeanRatio=1.000 LB%=0.0% | time=128.8m
[it 1779] step=1821696 | EpRew=9.5 EpCost=115.0 | Vr=0.035 Vc=3.156 | PiLoss=0.029 Track=0.029 MeanRatio=1.000 LB%=0.0% | time=128.9m
[it 1780] step=1822720 | EpRew=16.9 EpCost=36.0 | Vr=0.031 Vc=2.086 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=129.0m
[it 1781] step=1823744 | EpRew=18.6 EpCost=113.0 | Vr=0.026 Vc=3.132 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=129.1m
[it 1782] step=1824768 | EpRew=11.1 EpCost=87.0 | Vr=0.032 Vc=3.610 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=129.1m
[it 1783] step=1825792 | EpRew=11.2 EpCost=88.0 | Vr=0.025 Vc=3.431 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=129.2m
[it 1784] step=1826816 | EpRew=13.0 EpCost=123.0 | Vr=0.020 Vc=3.406 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=129.3m
[it 1785] step=1827840 | EpRew=15.2 EpCost=96.0 | Vr=0.024 Vc=3.809 | PiLoss=0.030 Track=0.030 MeanRatio=1.000 LB%=0.0% | time=129.4m
[it 1786] step=1828864 | EpRew=14.9 EpCost=100.0 | Vr=0.030 Vc=2.535 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=129.4m
[it 1787] step=1829888 | EpRew=9.9 EpCost=68.0 | Vr=0.029 Vc=2.638 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=129.5m
[it 1788] step=1830912 | EpRew=16.1 EpCost=78.0 | Vr=0.032 Vc=3.328 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=129.6m
[it 1789] step=1831936 | EpRew=12.9 EpCost=64.0 | Vr=0.031 Vc=2.877 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=129.7m
[it 1790] step=1832960 | EpRew=14.1 EpCost=110.0 | Vr=0.038 Vc=3.248 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=129.7m
[it 1791] step=1833984 | EpRew=8.4 EpCost=86.0 | Vr=0.022 Vc=2.295 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=129.8m
[it 1792] step=1835008 | EpRew=16.0 EpCost=68.0 | Vr=0.029 Vc=2.536 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=129.9m
[it 1793] step=1836032 | EpRew=14.1 EpCost=140.0 | Vr=0.024 Vc=3.894 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=130.0m
[it 1794] step=1837056 | EpRew=13.2 EpCost=117.0 | Vr=0.024 Vc=4.525 | PiLoss=0.032 Track=0.032 MeanRatio=1.000 LB%=0.0% | time=130.0m
[it 1795] step=1838080 | EpRew=11.7 EpCost=61.0 | Vr=0.033 Vc=2.055 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=130.1m
[it 1796] step=1839104 | EpRew=13.2 EpCost=138.0 | Vr=0.040 Vc=3.910 | PiLoss=0.031 Track=0.031 MeanRatio=1.000 LB%=0.0% | time=130.2m
[it 1797] step=1840128 | EpRew=14.1 EpCost=143.0 | Vr=0.033 Vc=5.079 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=130.3m
[it 1798] step=1841152 | EpRew=11.0 EpCost=66.0 | Vr=0.031 Vc=2.161 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=130.3m
[it 1799] step=1842176 | EpRew=8.5 EpCost=133.0 | Vr=0.035 Vc=3.207 | PiLoss=0.032 Track=0.032 MeanRatio=1.000 LB%=0.0% | time=130.4m
[it 1800] step=1843200 | EpRew=6.1 EpCost=133.0 | Vr=0.040 Vc=4.346 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=130.5m
[it 1801] step=1844224 | EpRew=10.2 EpCost=133.0 | Vr=0.023 Vc=3.783 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=130.6m
[it 1802] step=1845248 | EpRew=10.9 EpCost=107.0 | Vr=0.025 Vc=3.172 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=130.6m
[it 1803] step=1846272 | EpRew=10.0 EpCost=139.0 | Vr=0.034 Vc=4.115 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=130.7m
[it 1804] step=1847296 | EpRew=13.7 EpCost=48.0 | Vr=0.028 Vc=2.381 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=130.8m
[it 1805] step=1848320 | EpRew=8.5 EpCost=118.0 | Vr=0.031 Vc=3.901 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=130.9m
[it 1806] step=1849344 | EpRew=6.3 EpCost=118.0 | Vr=0.034 Vc=4.640 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=130.9m
[it 1807] step=1850368 | EpRew=11.4 EpCost=132.0 | Vr=0.029 Vc=5.280 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=131.0m
[it 1808] step=1851392 | EpRew=14.0 EpCost=81.0 | Vr=0.029 Vc=2.622 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=131.1m
[it 1809] step=1852416 | EpRew=10.6 EpCost=30.0 | Vr=0.025 Vc=2.711 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.2m
[it 1810] step=1853440 | EpRew=11.1 EpCost=66.0 | Vr=0.058 Vc=2.279 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.3m
[it 1811] step=1854464 | EpRew=11.9 EpCost=66.0 | Vr=0.025 Vc=2.957 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.3m
[it 1812] step=1855488 | EpRew=22.8 EpCost=159.0 | Vr=0.041 Vc=5.417 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=131.4m
[it 1813] step=1856512 | EpRew=10.4 EpCost=63.0 | Vr=0.023 Vc=2.452 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.5m
[it 1814] step=1857536 | EpRew=13.3 EpCost=77.0 | Vr=0.029 Vc=3.842 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=131.6m
[it 1815] step=1858560 | EpRew=12.5 EpCost=123.0 | Vr=0.027 Vc=5.467 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=131.6m
[it 1816] step=1859584 | EpRew=9.3 EpCost=65.0 | Vr=0.023 Vc=2.487 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.7m
[it 1817] step=1860608 | EpRew=13.5 EpCost=50.0 | Vr=0.035 Vc=2.280 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=131.8m
[it 1818] step=1861632 | EpRew=10.1 EpCost=86.0 | Vr=0.026 Vc=3.430 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=131.9m
[it 1819] step=1862656 | EpRew=10.6 EpCost=119.0 | Vr=0.026 Vc=5.238 | PiLoss=0.034 Track=0.034 MeanRatio=1.000 LB%=0.0% | time=131.9m
[it 1820] step=1863680 | EpRew=8.4 EpCost=60.0 | Vr=0.035 Vc=2.306 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=132.0m
[it 1821] step=1864704 | EpRew=7.4 EpCost=51.0 | Vr=0.020 Vc=1.901 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=132.1m
[it 1822] step=1865728 | EpRew=9.6 EpCost=86.0 | Vr=0.019 Vc=2.785 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=132.2m
[it 1823] step=1866752 | EpRew=11.4 EpCost=89.0 | Vr=0.026 Vc=5.588 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=132.2m
[it 1824] step=1867776 | EpRew=10.6 EpCost=11.0 | Vr=0.056 Vc=1.487 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=132.3m
[it 1825] step=1868800 | EpRew=14.6 EpCost=98.0 | Vr=0.030 Vc=3.430 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=132.4m
[it 1826] step=1869824 | EpRew=15.0 EpCost=128.0 | Vr=0.024 Vc=3.937 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=132.5m
[it 1827] step=1870848 | EpRew=19.4 EpCost=105.0 | Vr=0.032 Vc=3.817 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=132.5m
[it 1828] step=1871872 | EpRew=11.3 EpCost=90.0 | Vr=0.023 Vc=2.865 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=132.6m
[it 1829] step=1872896 | EpRew=19.0 EpCost=114.0 | Vr=0.038 Vc=3.195 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=132.7m
[it 1830] step=1873920 | EpRew=8.7 EpCost=73.0 | Vr=0.024 Vc=2.423 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=132.8m
[it 1831] step=1874944 | EpRew=13.6 EpCost=87.0 | Vr=0.060 Vc=3.220 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=132.8m
[it 1832] step=1875968 | EpRew=10.8 EpCost=83.0 | Vr=0.023 Vc=3.511 | PiLoss=0.031 Track=0.031 MeanRatio=1.000 LB%=0.0% | time=132.9m
[it 1833] step=1876992 | EpRew=12.5 EpCost=90.0 | Vr=0.031 Vc=2.462 | PiLoss=0.031 Track=0.031 MeanRatio=1.000 LB%=0.0% | time=133.0m
[it 1834] step=1878016 | EpRew=7.8 EpCost=67.0 | Vr=0.045 Vc=3.483 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=133.0m
[it 1835] step=1879040 | EpRew=11.2 EpCost=86.0 | Vr=0.024 Vc=4.165 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=133.1m
[it 1836] step=1880064 | EpRew=10.7 EpCost=141.0 | Vr=0.031 Vc=4.666 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=133.2m
[it 1837] step=1881088 | EpRew=13.0 EpCost=88.0 | Vr=0.040 Vc=3.615 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=133.3m
[it 1838] step=1882112 | EpRew=7.8 EpCost=48.0 | Vr=0.019 Vc=2.002 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=133.4m
[it 1839] step=1883136 | EpRew=13.4 EpCost=105.0 | Vr=0.014 Vc=3.881 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=133.4m
[it 1840] step=1884160 | EpRew=12.0 EpCost=140.0 | Vr=0.048 Vc=4.931 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=133.5m
[it 1841] step=1885184 | EpRew=6.0 EpCost=98.0 | Vr=0.029 Vc=3.819 | PiLoss=0.033 Track=0.033 MeanRatio=1.000 LB%=0.0% | time=133.6m
[it 1842] step=1886208 | EpRew=12.4 EpCost=34.0 | Vr=0.030 Vc=2.525 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=133.6m
[it 1843] step=1887232 | EpRew=8.1 EpCost=126.0 | Vr=0.017 Vc=3.243 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=133.7m
[it 1844] step=1888256 | EpRew=7.6 EpCost=172.0 | Vr=0.020 Vc=5.617 | PiLoss=0.033 Track=0.033 MeanRatio=1.000 LB%=0.0% | time=133.8m
[it 1845] step=1889280 | EpRew=11.5 EpCost=117.0 | Vr=0.021 Vc=3.171 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=133.9m
[it 1846] step=1890304 | EpRew=9.1 EpCost=149.0 | Vr=0.023 Vc=4.307 | PiLoss=0.031 Track=0.031 MeanRatio=1.000 LB%=0.0% | time=133.9m
[it 1847] step=1891328 | EpRew=7.7 EpCost=177.0 | Vr=0.021 Vc=7.054 | PiLoss=0.030 Track=0.030 MeanRatio=1.000 LB%=0.0% | time=134.0m
[it 1848] step=1892352 | EpRew=8.6 EpCost=79.0 | Vr=0.020 Vc=2.580 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=134.1m
[it 1849] step=1893376 | EpRew=4.9 EpCost=86.0 | Vr=0.014 Vc=3.272 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=134.2m
[it 1850] step=1894400 | EpRew=9.7 EpCost=71.0 | Vr=0.021 Vc=2.641 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=134.2m
[it 1851] step=1895424 | EpRew=9.0 EpCost=133.0 | Vr=0.026 Vc=5.586 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=134.3m
[it 1852] step=1896448 | EpRew=9.8 EpCost=45.0 | Vr=0.025 Vc=1.446 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=134.4m
[it 1853] step=1897472 | EpRew=10.5 EpCost=62.0 | Vr=0.024 Vc=2.921 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=134.5m
[it 1854] step=1898496 | EpRew=0.8 EpCost=109.0 | Vr=0.015 Vc=3.585 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=134.5m
[it 1855] step=1899520 | EpRew=4.6 EpCost=119.0 | Vr=0.020 Vc=4.580 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=134.6m
[it 1856] step=1900544 | EpRew=10.6 EpCost=72.0 | Vr=0.017 Vc=2.993 | PiLoss=0.026 Track=0.026 MeanRatio=1.000 LB%=0.0% | time=134.7m
[it 1857] step=1901568 | EpRew=13.5 EpCost=70.0 | Vr=0.025 Vc=1.741 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=134.8m
[it 1858] step=1902592 | EpRew=6.4 EpCost=95.0 | Vr=0.014 Vc=3.130 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=134.8m
[it 1859] step=1903616 | EpRew=9.6 EpCost=154.0 | Vr=0.021 Vc=6.101 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=134.9m
[it 1860] step=1904640 | EpRew=16.9 EpCost=99.0 | Vr=0.035 Vc=3.957 | PiLoss=0.022 Track=0.022 MeanRatio=1.000 LB%=0.0% | time=135.0m
[it 1861] step=1905664 | EpRew=6.0 EpCost=108.0 | Vr=0.017 Vc=3.098 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=135.1m
[it 1862] step=1906688 | EpRew=10.2 EpCost=73.0 | Vr=0.013 Vc=2.863 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=135.1m
[it 1863] step=1907712 | EpRew=11.8 EpCost=133.0 | Vr=0.023 Vc=4.455 | PiLoss=0.028 Track=0.028 MeanRatio=1.000 LB%=0.0% | time=135.2m
[it 1864] step=1908736 | EpRew=12.6 EpCost=97.0 | Vr=0.020 Vc=3.803 | PiLoss=0.023 Track=0.023 MeanRatio=1.000 LB%=0.0% | time=135.3m
[it 1865] step=1909760 | EpRew=5.5 EpCost=80.0 | Vr=0.016 Vc=3.176 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=135.4m
[it 1866] step=1910784 | EpRew=9.2 EpCost=55.0 | Vr=0.016 Vc=2.173 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=135.5m
[it 1867] step=1911808 | EpRew=5.7 EpCost=158.0 | Vr=0.018 Vc=5.452 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=135.5m
[it 1868] step=1912832 | EpRew=4.5 EpCost=18.0 | Vr=0.018 Vc=2.059 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=135.6m
[it 1869] step=1913856 | EpRew=5.1 EpCost=88.0 | Vr=0.014 Vc=3.146 | PiLoss=0.033 Track=0.033 MeanRatio=1.000 LB%=0.0% | time=135.7m
[it 1870] step=1914880 | EpRew=7.1 EpCost=88.0 | Vr=0.011 Vc=3.983 | PiLoss=0.027 Track=0.027 MeanRatio=1.000 LB%=0.0% | time=135.7m
[it 1871] step=1915904 | EpRew=12.8 EpCost=58.0 | Vr=0.032 Vc=2.273 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=135.8m
[it 1872] step=1916928 | EpRew=8.2 EpCost=97.0 | Vr=0.029 Vc=2.317 | PiLoss=0.029 Track=0.029 MeanRatio=1.000 LB%=0.0% | time=135.8m
[it 1873] step=1917952 | EpRew=5.1 EpCost=44.0 | Vr=0.019 Vc=2.747 | PiLoss=0.020 Track=0.020 MeanRatio=1.000 LB%=0.0% | time=135.9m
[it 1874] step=1918976 | EpRew=7.0 EpCost=114.0 | Vr=0.011 Vc=4.540 | PiLoss=0.029 Track=0.029 MeanRatio=1.000 LB%=0.0% | time=136.0m
[it 1875] step=1920000 | EpRew=5.8 EpCost=61.0 | Vr=0.010 Vc=2.664 | PiLoss=0.021 Track=0.021 MeanRatio=1.000 LB%=0.0% | time=136.0m
[it 1876] step=1921024 | EpRew=9.9 EpCost=162.0 | Vr=0.015 Vc=6.429 | PiLoss=0.031 Track=0.031 MeanRatio=1.000 LB%=0.0% | time=136.1m
[it 1877] step=1922048 | EpRew=6.4 EpCost=138.0 | Vr=0.014 Vc=4.797 | PiLoss=0.024 Track=0.024 MeanRatio=1.000 LB%=0.0% | time=136.1m
[it 1878] step=1923072 | EpRew=9.0 EpCost=127.0 | Vr=0.019 Vc=3.731 | PiLoss=0.025 Track=0.025 MeanRatio=1.000 LB%=0.0% | time=136.2m
