iteration,reward_goal0,reward_goal1,reward_goal2
67,-1.5817694475020678,-2.148,-2.1268276817645657
68,-2.441856734231372,-2.192,-3.871872379680444
69,-2.0007559766595686,-2.156,-3.504785143389258
70,-2.790657362660427,-2.164,-2.082596854937785
71,-0.9705601700525321,-2.142,-3.666100304912381
72,-2.3840702423221387,-2.108,-2.657394473015988
73,-1.9780777652775412,-2.0500000000000003,-2.779070504669133
74,-0.6462995895442707,-2.0460000000000003,-2.0725699490780944
75,-1.295389956318179,-1.9800000000000002,-1.482122869306263
76,-1.209941143245827,-2.0380000000000003,-1.8836357032920477
77,-1.2137149747196228,-2.0480000000000005,-1.6764009767349144
78,-2.231298975121196,-2.076,-1.932679815599077
79,-2.2292874727330534,-2.0119999999999996,-1.9300984829769103
80,-2.0430162650304378,-2.03,-1.9486773756364497
81,-2.8471461421177695,-1.9980000000000002,-1.6774563401938851
82,-2.4318656369832503,-1.9660000000000002,-1.438301751452463
83,-2.8304656802614967,-1.9680000000000002,-1.841359935549037
84,-2.232159322433054,-1.978,-2.2101795925340326
85,-2.1482438024698896,-1.84,-1.9697128659562975
86,-1.5362514766264257,-1.802,-1.992595926981103
87,-1.4988150367662034,-1.7600000000000002,-1.6625284155929754
88,-2.133824187232959,-1.7480000000000002,-1.2336948882624537
89,-1.9329988393174442,-1.764,-1.4598426496801566
90,-1.6686900688823318,-1.676,-1.951050299226768
91,-2.0667776025556392,-1.646,-1.7324834499131054
92,-2.923543596713735,-1.612,-2.1964602009839758
93,-2.0965151082035236,-1.552,-2.0409466447242357
94,-1.5840007188200587,-1.496,-1.0465827650815611
95,-2.101980523246865,-1.44,-1.7278249725547528
96,-2.55451801967693,-1.3880000000000001,-2.124705118408966
97,-1.6730943253270714,-1.238,-0.8703126070374498
98,-1.4049550182061101,-1.1960000000000002,-0.9401437979264609
99,-1.096985465459207,-1.108,-0.9526471466604223
100,-1.667044697244659,-1.062,-0.36750712262830265
101,-1.981372260356748,-0.8960000000000001,-1.5474604202060258
102,-0.7086454280068486,-0.8460000000000001,-0.8996288465133776
103,-0.7046541412249886,-0.764,-0.8807969804432754
104,-0.796036191420654,-0.708,-1.057558735214595
105,-0.8399139009433367,-0.6180000000000001,-1.3887005386355935
106,0.18711491814208636,-0.504,-0.6399338111312434
107,-0.2247924251393248,-0.46799999999999997,-0.9664295034700074
108,0.5576048068947252,-0.398,-0.40229838270868934
109,-0.5277044179162956,-0.36400000000000005,-1.998142719034558
110,-0.4457122633919155,-0.322,-0.34544849400785393
111,-0.7329846967425844,-0.296,-0.011068889697952555
112,-0.6233963805582462,-0.132,0.8308763714620118
113,-0.6619355638523058,-0.136,0.11600255934152964
114,0.4378543472591796,-0.05400000000000003,-0.07179240853206972
115,-0.15375416744523243,-0.00800000000000003,-0.480931081289858
116,-0.03128908839733081,0.013999999999999986,-0.424584450210862
117,0.6424552440882909,0.09599999999999999,0.8503564877390565
118,0.8255873328089307,0.11599999999999998,-0.8334532619776862
119,0.3755632870334846,0.13799999999999996,0.4032755260517253
120,0.20890043851122617,0.15599999999999997,-0.7093486531922465
121,-0.4295810799337936,0.13999999999999996,-0.5347416159829221
122,0.9021354621322097,0.12399999999999996,0.26312937339719006
123,0.16353094009228264,0.10999999999999999,-0.6414735791449817
124,-0.2314348268710886,0.10199999999999998,0.323227784000746
125,0.558537215954006,0.039999999999999994,-0.8008487819576073
126,0.2523686572107899,0.03799999999999999,0.39061112162020173
127,0.3161734180733038,0.112,-0.13607420829881006
128,-0.11541641692453974,0.116,-0.06538894618254514
129,0.11967565964086549,0.09200000000000001,0.2862469630302506
130,1.8931401955454816,0.14000000000000004,1.0711659980666235
131,0.6798397239777436,0.13200000000000003,-0.07590189568219435
132,-0.9384267233508149,0.16000000000000003,0.18752202723864628
133,-0.22614871732457906,0.16400000000000003,-0.3789519114639325
134,-0.23992143533829985,0.1,-0.5758297546982716
135,-1.0113750149699048,0.009999999999999995,0.4276037445733726
136,0.3728089000087078,0.044000000000000004,-0.9307687594759521
137,0.8117220101712068,0.044000000000000004,-0.9600056447663833
138,0.8009793994734723,0.06400000000000002,-1.0140994560788514
139,0.8960278487067804,0.04400000000000001,-0.5772559518791367
140,0.03715109874208825,-0.02999999999999999,-0.10257736593287708
141,-0.20455909164829938,-0.057999999999999996,-0.22945956704239825
142,-0.3102516316772782,-0.06400000000000003,-0.3888215407739507
143,-0.8639813312340853,-0.06200000000000002,-1.1010950742231453
144,-0.6236842976269784,-0.05000000000000002,-0.18269213272614937
145,0.5547981026072977,-0.04000000000000002,0.028713555098809324
146,0.7551094760167772,-0.016000000000000028,-0.42835639818785115
147,0.4086417548902702,-0.06000000000000003,0.028997522848691948
148,-0.07324588106141147,-0.05000000000000004,-0.2998288870344368
149,-0.0061323359529466825,-0.08000000000000002,0.7955745173118924
150,-0.22988557861340903,-0.07,0.12138889117888374
151,-0.96946847772255,-0.14400000000000002,1.0573588935751572
152,-0.13191685745871348,-0.16799999999999998,0.29327353602410977
153,-0.07548897909835856,-0.14599999999999996,-0.4260656845461942
154,-1.0880266290216245,-0.16999999999999998,-0.7999270490508995
155,-0.2509984010081597,-0.17800000000000002,0.6791862729656838
156,-0.9373513502917444,-0.10200000000000001,0.3352626348790729
157,0.49574139057341793,-0.096,-0.5243767010680792
158,0.35873286366144,-0.054,-1.1897387771998005
159,0.6618968772800562,-0.0019999999999999836,0.4094081059625664
160,-0.024276706795187758,0.020000000000000018,-0.33092804879882176
161,0.7545454522671818,0.022000000000000013,-0.12457355136576498
162,-0.3711176144146199,-0.04199999999999998,-0.34509787398075353
163,-0.507438635918662,-0.033999999999999996,-0.18296664173886995
164,-0.17743351521726036,-0.068,-0.9204969454439138
165,-0.6715673208807973,-0.094,-0.13122563627490313
166,0.34148438250137725,-0.092,-0.1959412814468133
167,-0.22100133153746074,-0.14200000000000002,-0.8962286632569323
168,-0.8839757822353076,-0.14000000000000004,-1.178944836706322
169,0.12220537424860506,-0.14400000000000002,0.4555270322614903
170,-0.7454862788570288,-0.11999999999999998,0.20746378703022217
171,0.0296100563876229,-0.12,0.7361868527039754
172,-0.1946168667287909,-0.096,0.1724760023809686
173,-0.6869851281474307,-0.12600000000000003,-1.2041393293169802
174,-0.620813028052941,-0.10000000000000005,0.10454925917108582
175,1.0785958117133883,-0.046000000000000006,-1.1338502877799939
176,0.3535491410270368,-0.022000000000000013,1.4462153792839911
177,0.6031965679713122,-0.12000000000000002,0.05273045287163275
178,-0.6300552102929962,-0.12400000000000001,-0.3554620765409509
179,0.5281250854654572,-0.10600000000000002,-0.3252934049635983
180,0.9204796271823534,-0.11800000000000002,-0.7647701147094346
181,0.07784863925809866,-0.08199999999999999,-0.06851673764927652
182,0.4859997440231004,-0.086,1.2722498447614314
183,0.4309022642890321,-0.07600000000000003,-1.3195476214371626
184,0.09464934954050622,-0.02600000000000001,0.6803897821355562
185,-0.6633003348598439,0.026000000000000006,-0.33215479494781225
186,-0.6017678680733549,-0.0020000000000000096,0.39648562130006126
187,0.147224646593248,0.010000000000000012,0.09900631461783335
188,-0.6271522970200024,0.006000000000000014,0.11627823456718855
189,-0.16948108747517363,0.072,0.6798273251480601
190,0.4332837245280226,0.062000000000000006,0.38816621385164973
191,0.8065166972097779,0.1,-0.6376135918155329
192,-1.1020583393859644,0.09799999999999999,0.42790051557297737
193,0.8866679024541596,0.088,-0.5174615093320984
194,-0.07064777320351501,0.116,-0.7074772776504776
195,-0.24042133115825962,0.13,0.20321004139607107
196,-0.22760412543000544,0.07000000000000002,-0.27079336894728184
197,0.5391941367494203,0.062000000000000006,0.27941938848500086
198,-0.3393949789275029,0.058,0.14840786366782527
199,-0.2950190422711457,0.07999999999999999,-0.8026552748767704
200,0.480129938810808,0.08199999999999999,1.5949357746955592
201,-0.6732800570442513,0.094,0.28288717431586435
202,0.0208450825473544,0.118,-0.5070352242155216
203,-0.283034676298398,0.076,-0.3344869048584854
204,1.042834021592854,0.07800000000000001,-0.42737165084407575
205,0.11694311486386061,0.12600000000000003,-0.08597410418379425
206,-1.2070234134567588,0.018000000000000023,-0.2740831250242188
207,0.7881054696121121,0.0040000000000000235,0.5842311842336277
208,-0.4115477228295861,-0.046,0.5428808555253688
209,-0.5590442799676532,-0.06200000000000001,0.3173898739811224
210,-1.451005470676407,-0.056,-0.5509158767820459
211,1.418984424969805,-0.021999999999999992,0.22412213754613464
212,-0.0893256458054133,-0.06,-0.4308288359798159
213,0.6104364070427002,-0.02600000000000001,-0.5348141003242751
214,-0.12407042005038135,-0.02800000000000001,-0.43000230105712844
215,-0.17599261363238428,-0.04800000000000001,-0.28918938040599756
216,-0.7540877531017295,-0.032,0.4376297594479901
217,-0.3572764940994193,-0.05,-0.07295481780924834
218,1.2334807298964483,-0.06,-0.45391857982173467
219,-0.1780195591093225,-0.07400000000000001,-0.7834909917207359
220,-1.264397614603274,-0.08600000000000001,-0.271668099043536
221,-0.364505069821511,-0.08,0.4952762553702183
222,-0.9773487808775609,-0.09400000000000001,0.2411008540943022
223,0.5498071844046345,-0.092,-0.6022309841275421
224,0.6238734481490024,-0.0059999999999999915,0.014493462813983365
225,-0.16773064440594115,-0.021999999999999995,0.5069173908136394
226,0.6446569729931768,-0.07800000000000001,-0.08295391947177724
227,-0.8135292057506106,-0.07200000000000001,0.8898546711359114
228,-0.02436811014283433,-0.06000000000000001,0.7613000582610825
229,1.2405623598526936,-0.078,-1.0505953579327634
230,-0.1852138597537154,-0.02999999999999999,-0.5216210292463352
231,1.1262368566290628,-0.036000000000000004,-0.7942425441390843
232,-0.6832845539335464,-0.062000000000000006,-0.6565776260040854
233,0.04920445346228264,-0.09200000000000001,0.06936586282891771
234,0.34421944518713005,-0.10000000000000002,-0.3488151012226767
235,-0.23751224650769276,-0.11600000000000002,-0.6954500069209324
236,-0.29837696895426025,-0.09800000000000003,-0.9167853613344492
237,-0.0012776547183207705,-0.08800000000000004,-0.36789888368564944
238,0.5644127601885344,-0.08400000000000003,-0.1647122914612661
239,-0.16914975671684984,-0.13400000000000006,-0.644369293760884
240,0.14208252250798317,-0.06800000000000003,-0.3242661263389145
241,-0.41559983035433246,-0.056,0.46894971707648636
242,-0.08060234045223635,-0.05400000000000001,0.11912554995740318
243,0.42505151723742135,-0.022000000000000013,-0.9005171075486659
244,0.13902646530116652,-0.06800000000000003,-0.7902364996720783
245,-0.8766811911619264,-0.06600000000000003,0.9060199171972255
246,0.6103216167736883,-0.06800000000000003,0.46334629369623975
247,0.062472495281955795,-0.07600000000000005,-1.3415753882335777
248,0.2532872361316907,0.0039999999999999845,0.1309962084599365
249,-0.2590467055889858,-0.010000000000000016,-0.47583244588308493
250,-0.06977622036397291,-0.012000000000000014,0.5837835310685446
251,0.3510968669739812,0.009999999999999997,-0.3354967348523661
252,0.10933933011745625,0.01799999999999999,0.3309081789106256
253,0.9609387995444232,0.104,-1.8554535406728452
254,0.2780699194814432,0.106,0.4964584524076246
255,-0.13799484439065035,0.037999999999999985,-1.4478129470473189
256,0.5470107068478863,0.07399999999999997,-0.21387095582067245
257,-0.06358716809010972,0.11799999999999998,-0.8906362314685211
258,-0.11080389486707337,0.116,0.46380314010295143
259,0.3933184333257548,0.08600000000000001,0.824807424280126
260,0.12469027698898047,0.094,0.29559231076815967
261,0.8646296094414081,0.09600000000000002,-0.28323637079752323
262,-0.3285453427295728,0.09200000000000003,-0.40574738975075003
263,0.17986700328739244,0.05600000000000001,-0.19855805446447128
264,0.224905386637321,0.064,-0.4235462955965354
265,0.4388613328312797,0.074,0.4767680486895127
266,0.08686191074303595,0.06799999999999999,0.7406209984926277
267,-0.8227775852339786,0.092,0.4397601474121174
268,0.43174949114554356,0.114,0.6840851013545932
269,1.2637116502729318,0.13399999999999998,-0.36332754387922217
270,-0.2434617763308539,0.12199999999999998,-0.2527608495308128
271,-0.6307112265849597,0.10799999999999997,0.2779138632542499
272,-0.2906165281993366,0.094,-0.9644969103702742
273,-0.9368051107883191,0.116,0.9828284498811696
274,0.41768739080038514,0.022000000000000006,-0.39767192665061507
275,0.24332177333662203,0.028000000000000018,0.7133874157014672
276,0.6061576216217612,0.064,-1.4097437361715868
277,0.09753750435241455,0.09800000000000002,0.5695476419963128
278,-0.5846412853424814,0.07999999999999999,0.22001617292288725
279,0.34942670010466714,0.126,-0.629312366736419
280,0.18486589391638014,0.08,0.17898938378404933
281,0.7065650430249765,0.08600000000000001,-0.7650618819349915
282,0.5738431406387896,0.11,0.32997354353486835
283,-0.6242804258014134,0.10400000000000001,-0.033646278842719875
284,0.5694226501064206,0.1,0.8712550950783304
285,0.7722606053211073,0.074,-0.32877360553754575
286,0.6285958236421236,0.07400000000000002,0.5948459011779064
287,0.008549709483752638,0.07200000000000002,-0.04209420991509779
288,0.31776964077753167,0.07000000000000002,-0.6744166804724016
289,-0.10432580296651134,0.09400000000000003,-0.9696250264279054
290,0.5001578269238136,0.05200000000000002,0.6501004028682209
291,-0.2627991007836351,0.024000000000000014,-0.47749370853655104
292,0.5727965769385529,0.03800000000000002,-0.36164069508794633
293,0.5387117614700824,0.01800000000000002,-0.5305561209379395
294,-0.20052714390964846,0.04000000000000002,-0.7346151112681077
295,0.7051885892482206,0.01400000000000001,-0.8122910405934113
296,0.734962466263193,0.032,0.26698178600036515
297,0.1931938885977853,0.047999999999999994,-0.9833452120316298
298,0.14440860281683937,-0.04400000000000003,0.4919351082282169
299,1.792299909746665,-0.04600000000000004,-0.8727396095885196
300,-0.6459565035338976,-0.04600000000000004,-0.5273958023965132
301,-0.32348788360513886,-0.07800000000000001,-0.42985319920105625
302,-0.26048796981609923,-0.09800000000000002,0.014015296101747787
303,-0.6818074951171493,-0.178,0.10011615910844046
304,0.49817485138014567,-0.138,0.3626341257501161
305,0.5238300858681632,-0.08400000000000003,-0.8684170930328405
306,1.0616780478508143,-0.07800000000000003,-0.4138238572422126
307,-0.10044552439741035,-0.11800000000000002,-1.2921365341367532
308,0.4115899391243147,-0.11400000000000002,0.0680520186668464
309,0.5222038929345676,-0.11,-0.19079433947003627
310,-0.7993262701408248,-0.10799999999999998,-0.5328685362219995
311,-0.12022583219708968,-0.13799999999999998,-0.7311437200409805
312,0.8079757183564141,-0.14,0.5780247356056814
313,0.5934739668556771,-0.14400000000000004,-1.6594657570291091
314,-0.1836964958753676,-0.15800000000000006,-1.1629644478424028
315,0.14243788034625746,-0.18000000000000005,-0.2527043055594896
316,-0.8236786030640046,-0.17200000000000004,-0.7618588074644963
317,-0.18229650839518194,-0.15999999999999998,-0.5641158949197209
318,-1.1701168524255066,-0.18799999999999997,-0.1739455401602298
319,0.08156340390130518,-0.212,0.9822968407986943
320,0.174381738936272,-0.17800000000000002,-0.6149387087090188
321,0.4635409945442477,-0.14,-0.5662795480598475
322,-0.6274222959955972,-0.114,-0.6266476054398
323,-0.33610155193012115,-0.128,0.39659023768902135
324,0.5301871831747389,-0.11400000000000002,-0.09596984686115786
325,-0.21612656461405585,-0.10800000000000001,0.056967588010933434
326,0.2050113082956186,-0.14,-0.8665009996582633
327,0.8780077206418117,-0.162,-0.3340915611633085
328,1.0027817800580896,-0.14400000000000002,0.4161257526539771
329,-0.7044766255484064,-0.17600000000000002,0.7659955224711155
330,0.5564139369414891,-0.16600000000000004,-0.07535629525501694
331,-0.4705127347022082,-0.17600000000000005,-0.010304257942478245
332,-0.02915124612573554,-0.16600000000000004,-1.7597555597382655
333,1.0731796783062935,-0.162,-0.13494210340317733
334,0.12697872282726896,-0.146,-0.7895335459913689
335,-0.6802438962883453,-0.12600000000000003,0.4845564852831179
336,0.8052956074860149,-0.15600000000000003,-1.0229684598832105
337,0.43215503271048283,-0.16000000000000003,-0.8870751016823082
338,0.21733570047035378,-0.16000000000000003,-1.1090837511268856
339,-0.38880491197666084,-0.17200000000000004,-0.5734331477089984
340,-0.8311034766983113,-0.17000000000000004,-0.8408247510895832
341,0.8602599319444574,-0.14600000000000002,-0.46615286551596125
342,0.16932336411518,-0.17,0.9593363691044701
343,-0.7959192632238626,-0.18000000000000002,-0.22183740784848904
344,0.8043636594625312,-0.17800000000000002,-0.6281736337392791
345,-0.2412589831013316,-0.14400000000000002,-1.2957033078849696
346,-0.9014223172600027,-0.14400000000000002,-0.5214900103821183
347,-0.19269120859005362,-0.156,-0.18107685890881542
348,-0.04314547835013656,-0.14,-0.03595523396038122
349,0.1262129697152526,-0.12,0.29163498845160574
350,0.44141741419472713,-0.15,0.2769959556314371
351,0.01012408374095107,-0.15000000000000002,0.14130159002718762
352,-0.4136146508001119,-0.132,0.21086838725678858
353,-0.7301693344241895,-0.142,0.34904788247598606
354,-0.48538930580728323,-0.174,-0.5301373187197845
355,0.5520538140152765,-0.186,-0.6447664245212745
356,0.16059041210497266,-0.18400000000000002,-0.7497547821558664
357,0.11729484204762905,-0.16,-1.2359492783423383
358,-0.5464099522896972,-0.168,0.6916022595441554
359,-0.09663094085691093,-0.16200000000000003,-0.01780331780889227
360,0.14890462881801003,-0.16599999999999998,-0.19144766659280552
361,0.381823653925241,-0.192,-0.089634489210494
362,0.5947820748125929,-0.204,-0.9714959809910311
363,-0.5424585733679704,-0.21399999999999997,-1.503443476810181
364,0.03499210022019136,-0.18399999999999997,-0.625962680680674
365,-0.9706827034562058,-0.18999999999999997,-1.4526844388614624
366,-0.2457511839785243,-0.19599999999999998,-1.0335391840284651
367,-0.14318737845687082,-0.18000000000000002,-0.08713818849655203
368,-0.07161185124664197,-0.134,0.6449338758516343
369,0.5587400777349019,-0.04800000000000001,0.3574724972833977
370,0.9889443708416717,-0.059999999999999984,-0.12792006799200087
371,0.11006952410541898,-0.096,0.19969618773977188
372,-0.07966881905861699,0.018,-1.0709423169886987
373,0.5838348710092448,0.03199999999999999,-0.38574394318256533
374,0.5796110554738647,0.07599999999999998,-1.1873810024833131
375,-0.2460414112536392,0.061999999999999986,0.9135130188425599
376,1.73979253370612,0.08399999999999998,0.022083815087788478
377,0.861685742264227,0.09799999999999998,0.1845695502592088
378,0.223296926083878,0.098,0.570825274489003
379,-0.3633213973943328,0.106,0.13458818029079478
380,0.6313491988478614,0.13399999999999998,-0.5704307715597534
381,-0.24879410117895867,0.12200000000000001,-0.4695354839469914
382,-0.15493879738728417,0.11,-0.1634359424304333
383,0.7581610798837488,0.126,-0.7320794285834796
384,0.2699684883862815,0.10600000000000002,0.23189485933551654
385,-0.08170058824871967,0.1,0.4032205322055071
386,-0.04198683434065845,0.09599999999999995,0.12376481751963793
387,0.2448905711002321,0.09199999999999997,-0.578994238624742
388,0.21308832765886673,0.09199999999999998,-0.2984553459713421
389,0.7911882260901388,0.10999999999999997,-0.044074122291263285
390,0.19261430688675962,0.104,-0.44326251043241194
391,1.1342251607729095,0.19,-1.7809698751796612
392,0.461096085308743,0.202,-0.8954346181308934
393,0.19411097784636872,0.216,1.1191167338651213
394,-0.022546676824280798,0.22399999999999998,-0.7838399386505452
395,0.6679276517257042,0.19199999999999998,0.03466582272092215
396,0.8449501137534778,0.174,-0.09067099356905359
397,0.5787895983175724,0.16599999999999998,0.2702617567236702
398,0.4813442636450538,0.16599999999999998,-0.9033389277471832
399,1.163778166020679,0.19799999999999998,-0.20580113889539772
400,-1.1871862951818313,0.23,-0.16805450643437667
401,0.8080899991183162,0.22,-0.20957549478998025
402,-0.3333788247107736,0.224,-0.8064156274118089
403,0.31207656182634924,0.24,1.0800678596507405
404,0.0008352818640881554,0.216,-0.16633811238760388
405,-0.6090539781918218,0.19,0.11963004189626421
406,0.06703702395313882,0.14600000000000002,1.76657079243717
407,0.022478431322861064,0.12000000000000004,0.2885968068977614
408,0.48120411686654607,0.154,0.03621192501226872
409,0.17386552159175184,0.154,-1.1641423519348373
410,0.2155832731207841,0.176,-0.18051375002661846
411,0.547595172497344,0.16999999999999998,-0.334409815397705
412,0.06815101648981048,0.18599999999999997,0.4129151108338386
413,1.1550718057581961,0.16999999999999998,0.5566887176393569
414,-0.3911426176364565,0.15800000000000003,-0.34485554523799694
415,0.3988170852060159,0.20400000000000001,-0.30730419723430846
416,0.374157466712116,0.29200000000000004,0.4010849166639211
417,0.6248359342552563,0.276,0.14109309928112776
418,0.6586727617861239,0.25,0.5850706345162002
419,-0.07189814812302764,0.15999999999999998,-0.1055472969885206
420,-0.0981213516298799,0.148,-0.45172605118285775
421,-1.1305955944635857,0.226,-0.29017898669373904
422,-0.8251780277226829,0.136,-0.32825648646583316
423,-0.3885546233542929,0.104,-0.9483952711353749
424,0.1863627482617485,0.094,-1.255653899494284
425,-0.35702246166468554,0.094,0.1444327478979336
426,0.0869627931490061,0.144,-0.04556311696611062
427,-0.06821540009951638,0.12199999999999998,0.48739700475282444
428,0.6359318317747309,0.126,0.459648745250827
429,0.6896694564364807,0.134,0.8455641826310081
430,0.1311007331647662,0.088,-0.418298865346526
431,-0.28075304455156275,0.102,0.3674240967026909
432,-0.05478096133375743,0.09600000000000002,0.09768741833707295
433,-0.344466667954354,0.11400000000000002,-0.4044407439664473
434,0.3939533839291202,0.12400000000000001,1.9937277719860087
435,0.7296151616064976,0.12400000000000001,0.5453792666333209
436,0.024396063000355184,0.14399999999999996,-0.21693138420659555
437,0.5880085887108641,0.13599999999999998,-0.040122677013657626
438,0.32232887602625043,0.13599999999999998,-0.28932007397104836
439,-0.15137312518209617,0.11599999999999999,-0.2883757389537026
440,0.005037318203151814,0.11399999999999999,-0.7939710885552579
441,0.9634752566967503,-0.004000000000000003,-0.09201811265987625
442,-0.13119953627455172,-0.020000000000000007,-0.16381133983012353
443,-0.5885493621099432,-0.024000000000000028,0.07045570208317714
444,-0.3192311030574856,-0.03400000000000004,0.27085134590377946
445,0.5241103120801089,-0.020000000000000052,0.38563234123410045
446,-0.2643852358487333,-0.002000000000000063,-0.35632960509356437
447,-0.2185403418471481,0.003999999999999962,-0.04134638227521496
448,1.797126155558178,0.017999999999999967,-0.294536681033921
449,0.7374088302999038,-0.028000000000000025,0.6865533358369886
450,-0.7234051485187749,-0.040000000000000015,0.40999876570561866
451,-1.2989247414139717,-0.01800000000000001,-0.023323487877236593
452,-0.0947671477195717,-0.03599999999999999,0.17230101432894485
453,-0.4873214913999093,-0.03399999999999999,0.4091512611667254
454,-0.3627927734146551,-0.00799999999999998,-0.48097443396015216
455,-0.2559560759054998,0.004000000000000029,-0.690387021576514
456,-0.3654670903503406,0.06600000000000003,0.354376232324629
457,1.387941556540396,0.15600000000000003,-0.6324528077321268
458,-0.4453086971430964,0.17600000000000002,-0.15836615095579304
459,-0.017657555122772062,0.18600000000000003,0.2530604003230976
460,-0.16923122951495034,0.154,0.8468124891031918
461,0.9084118754411955,0.178,-0.6047125615157158
462,0.2162546950934378,0.184,0.3286055671583781
463,0.43308832836986977,0.21999999999999997,-1.0409387412794482
464,0.7381557982088021,0.26199999999999996,0.79819172170209
465,2.2598531807589204,0.266,0.6265282923966784
466,-0.37687316216912103,0.17400000000000002,-0.7956666732215321
467,-0.421967919128823,0.15600000000000003,-0.18202844607992577
468,-0.8355250672050616,0.17800000000000005,-0.02527202098519881
469,-0.3038601591298512,0.19800000000000006,0.6382675557351559
470,0.09866252160965197,0.21200000000000008,0.7494070854788393
471,1.061654303467829,0.15200000000000005,-0.1115561210946511
472,2.242447531618064,0.09400000000000003,-0.8437324575102574
473,0.7901864571906233,0.14400000000000002,0.44708925777839736
474,0.4346549040863438,0.11200000000000002,-0.2441331688024399
475,-0.12247594786558313,0.12800000000000003,-0.14081360783617644
476,0.8904804139759809,0.08400000000000002,1.0854914447518542
477,0.31348653528968384,0.14400000000000002,-0.3512571548277707
478,0.5645090019451982,0.136,-1.2109852030679402
479,-0.6926063560438867,0.14600000000000002,0.243761353662641
480,-0.7855746578796725,0.14600000000000002,0.523305751159885
481,0.8235144012723431,0.18600000000000003,-0.07932085899948522
482,-0.9140550262561388,0.22600000000000003,0.20832417002235035
483,0.8935309748860082,0.21200000000000005,-0.6177154720823625
